Marca temporal,How much money have you used in-game?,SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,"Would you like an game option to, or Auto-Play, or NP skip? or Both? or none?",Do you think Aniplex and DW care about the F2P NA player and fanbase?,"The NA server added NP subtitles into the game recently which was a great addition; do you think they should add the translations to the ascension, leveling up dialogues and Da Vinci shop dialogues, like the CN server does?","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),"Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,"Would you like an game option to, or Auto-Play, or NP skip? or Both? or none?",Do you think Aniplex and DW care about the NA player and fanbase?,"The NA server added NP subtitles into the game recently which was a great addition; do you think they should add the translations to the ascension, leveling up dialogues and Da Vinci shop dialogues, like the CN server does?","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),"Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,"Would you like an game option to, or Auto-Play, or NP skip? or Both? or none?",Do you think Aniplex and DW care about the NA player and fanbase?,"The NA server added NP subtitles into the game recently which was a great addition; do you think they should add the translations to the ascension, leveling up dialogues and Da Vinci shop dialogues, like the CN server does?","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),"Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,"Would you like an game option to, or Auto-Play, or NP skip? or Both? or none?",Do you think Aniplex and DW care about the NA player and fanbase?,"The NA server added NP subtitles into the game recently which was a great addition; do you think they should add the translations to the ascension, leveling up dialogues and Da Vinci shop dialogues, like the CN server does?","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),"Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,"Would you like an game option to, or Auto-Play, or NP skip? or Both? or none?",Do you think Aniplex and DW care about the NA player and fanbase?,"The NA server added NP subtitles into the game recently which was a great addition; do you think they should add the translations to the ascension, leveling up dialogues and Da Vinci shop dialogues, like the CN server does?","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),"Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,"Would you like an game option to, or Auto-Play, or NP skip? or Both? or none?",Do you think Aniplex and DW care about the NA player and fanbase?,"The NA server added NP subtitles into the game recently which was a great addition; do you think they should add the translations to the ascension, leveling up dialogues and Da Vinci shop dialogues, like the CN server does?","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),"Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?",SSR Sabers,SSR Archer,SSR Lancer,SSR Rider,SSR Caster,SSR Assassin,SSR Berserker,SSR Ruler,SSR Avenger,SSR Alter Ego,SSR Foreigner,Extra Section: Do you have Angra?,How long have you been playing FGO NA?,How much SSR do you have in total? ,Have you saved SQ/tickets for any servant in any given X time?,"If you answered yes in the previous question, did you got the servant for which you saved in any given X time?",What do you think about the NA pace compared to others servers?,What do you think about the state of the NA server?,"Would you like an game option to, or Auto-Play, or NP skip? or Both? or none?",Do you think Aniplex and DW care about the NA player and fanbase?,"The NA server added NP subtitles into the game recently which was a great addition; do you think they should add the translations to the ascension, leveling up dialogues and Da Vinci shop dialogues, like the CN server does?","In the JP server, the Lostbelts in 2019 were released in a slow pace, and added various dead weeks; do you think that NA in 2020 and 2021 should try to catch up releasing some of the Lostbelts more quickly in exchange of those future dead weeks?",Who is your favorite Servant in the game?,Who is your most hated Servant in the game? (if none you can skip the question),"Only if you do want to answer, are you female or male?","For the final question, did you start with a reroll account?"
8/01/2020 18:41:53,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,Artoria Pendragon,James Moriarty,"Scathach, Ereshkigal","Quetzalcoatl, Artoria Pendragon [Rider Alter]",Merlin,"MHX, King Hassan",Mysterious Heroine X (Alter),,Jeanne D'arc [Alter],,,Yes,Between 12 and 15 months,11,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,"Yes, they do a great job to incentive to keep the players in the game.","Yes, it would be a great addition.","No, I think NA shouldn't try to catch up in those dead weeks.",Medusa/gorgon or okitan,Does ashiya douman count? If not columbus,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:42:59,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Ryougi Shiki","Orion, Artoria Pendragon [Archer], James Moriarty","Karna, Artoria Pendragon [Lancer], Tamamo no Mae [Lancer]",Queen Medb,"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Merlin",,Vlad III,Jeanne D'arc,Jeanne D'arc [Alter],,,Yes,Between 2 years and 6 months,19,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,Not Sure,"Yes, it would be a great addition.","No, I think NA shouldn't try to catch up in those dead weeks.",Tamamo,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:43:14,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Miyamoto Musashi",James Moriarty,"Tamamo no Mae [Lancer], Ereshkigal",Francis Drake,"Merlin, Nero Claudius [Caster]","Jack the Ripper, Cleopatra",,Jeanne D'arc,,,Katsushika Hokusai,Yes,Between 21 months and 2 years,12,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",None,Not Sure,"Yes, it would be a great addition.",Indifferent,Musashi,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:43:28,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Okita Souji, Miyamoto Musashi, Arthur Pendragon [Prototype]","Gilgamesh, Arjuna, Ishtar","Scathach, Karna, Artoria Pendragon [Lancer], Enkidu, Ereshkigal","Francis Drake, Queen Medb, Ozymandias","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Leonardo Da Vinci, Merlin","Jack the Ripper, MHX, Shuten Douji, King Hassan, Osakabehime","Sakata Kintoki, Florence Nightingale, Minamoto no Raikō, Mysterious Heroine X (Alter)",Jeanne D'arc,"Jeanne D'arc [Alter], Edmond Dantes",Sesshōin Kiara,"Abigail Williams, Katsushika Hokusai",No,More than 2 years and 6 months,37,"Yes, I have saved for a Servant.","Yes, I got the servant(s) that I saved quartz for.","Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Auto-Play,Not Sure,"Yes, it would be a great addition.",Indifferent,Jeanne Alter,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:43:38,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera",,"Tamamo no Mae [Lancer], Ereshkigal","Francis Drake, Ozymandias","Leonardo Da Vinci, Merlin, Scheherazade",King Hassan,Minamoto no Raikō,"Jeanne D'arc, Sherlock Holmes",Edmond Dantes,,Katsushika Hokusai,Yes,Between 21 months and 2 years,20,"Yes, I have saved for a Servant.","Yes, I got the servant(s) that I saved quartz for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","Yes, it would be a great addition.","Yes, I think NA should try to catch up in those dead weeks.",Altera Santa,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:44:22,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arjuna,"Karna, Brynhildr, Enkidu, Ereshkigal","Francis Drake, Queen Medb, Ozymandias","Zhuge Liang [El-Melloi II], Tamamo-no-mae, Merlin, Nero Claudius [Caster]",,"Vlad III, Cu Chulainn [Alter]","Jeanne D'arc, Amakusa Shirou, Sherlock Holmes",,,Abigail Williams,Yes,Between 21 months and 2 years,21,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",None,Not Sure,"Yes, it would be a great addition.",Indifferent,Cu Chulainn Alter,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:44:27,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Miyamoto Musashi,Gilgamesh,,Ozymandias,"Zhuge Liang [El-Melloi II], Merlin",Jack the Ripper,"Cu Chulainn [Alter], Minamoto no Raikō",Jeanne D'arc,Edmond Dantes,,Katsushika Hokusai,Yes,Between 6 and 12 months,12,"Yes, I have saved for a Servant.","Yes, I got the servant(s) that I saved quartz for.","Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Both,Not Sure,"Yes, it would be a great addition.","No, I think NA shouldn't try to catch up in those dead weeks.",Musashi,gilles de rais (Saber),Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:44:45,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,Altera,"Orion, Ishtar",,Francis Drake,Scheherazade,Shuten Douji,,,,,Abigail Williams,No,Between 6 and 12 months,8,"Yes, I have saved for a Servant.","Yes, I got the servant(s) that I saved quartz for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",None,"Yes, they do a great job to incentive to keep the players in the game.","Yes, it would be a great addition.","No, I think NA shouldn't try to catch up in those dead weeks.","I like a lot! I think every servant being so charming, from 1 stars to 5 stars, is the biggest draw fgo has.",,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:44:51,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Okita Souji, Mordred, Miyamoto Musashi","Orion, Ishtar","Scathach, Artoria Pendragon [Lancer], Enkidu","Francis Drake, Queen Medb, Artoria Pendragon [Rider Alter]","Zhuge Liang [El-Melloi II], Illyasviel von Einzbern, Merlin, Scheherazade",King Hassan,"Vlad III, Mysterious Heroine X (Alter)",Jeanne D'arc,Jeanne D'arc [Alter],"Meltlilith, Sesshōin Kiara",,Yes,Between 2 years and 6 months,28,"Yes, I have saved for a Servant.","No, I didn't get the servant(s) that I saved quartz for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,"No, they've been doing not a good job to keep the players in the game.","Yes, it would be a great addition.","Yes, I think NA should try to catch up in those dead weeks.",Ereshkigal,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:44:52,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tamamo-no-mae,,,,,,Katsushika Hokusai,No,Less than 1 month,2,"No, I use my quartz as soon I get them.",,"Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",NP Skip,Not Sure,"Yes, it would be a great addition.",Indifferent,,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:44:58,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Orion, Arjuna, Artoria Pendragon [Archer]",Ereshkigal,"Francis Drake, Artoria Pendragon [Rider Alter]",Zhuge Liang [El-Melloi II],"Jack the Ripper, Shuten Douji","Vlad III, Cu Chulainn [Alter]","Jeanne D'arc, Sherlock Holmes",Jeanne D'arc [Alter],,,Yes,Between 21 months and 2 years,15,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",None,"Yes, they do a great job to incentive to keep the players in the game.","Yes, it would be a great addition.","No, I think NA shouldn't try to catch up in those dead weeks.",Jeanne Alter,,Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:45:13,F2P,"Mordred, Miyamoto Musashi, Arthur Pendragon [Prototype]","Arjuna, James Moriarty",Artoria Pendragon [Lancer],,Scheherazade,King Hassan,Florence Nightingale,,,Sesshōin Kiara,,Yes,Between 12 and 15 months,12,"Yes, I have saved for a Servant.","Yes, I got the servant(s) that I saved quartz for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Auto-Play,"Yes, they do a great job to incentive to keep the F2P players in the game.","Yes, it would be a great addition.","Yes, I think NA should try to catch up in those dead weeks.",Tomoe Gozen,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:45:32,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mordred,,,"Francis Drake, Iskandar",,,Cu Chulainn [Alter],,,Meltlilith,Katsushika Hokusai,No,Between 6 and 12 months,6,"Yes, I have saved for a Servant.","No, I didn't get the servant(s) that I saved quartz for.","Slow, the content should be released faster to catch up CN/JP/TW","Not good not bad, DW and Aniplex could do better management of the NA server",Auto-Play,"Yes, they do a great job to incentive to keep the players in the game.","Yes, it would be a great addition.","Yes, I think NA should try to catch up in those dead weeks.",Nero,Kiyohime,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:45:47,Moderate Spender (51-100~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Okita Souji, Nero Claudius [Bride], Miyamoto Musashi","Arjuna, Artoria Pendragon [Archer]","Karna, Brynhildr, Ereshkigal",,"Tamamo-no-mae, Merlin, Nero Claudius [Caster]",Jack the Ripper,Minamoto no Raikō,,,Meltlilith,,No,Between 18 and 21 months,18,"Yes, I have saved for a Servant.","Yes, I got the servant(s) that I saved quartz for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Auto-Play,Not Sure,"Yes, it would be a great addition.",Indifferent,Okita Souji,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:46:41,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mordred, Arthur Pendragon [Prototype]","Gilgamesh, Orion, Arjuna, Artoria Pendragon [Archer]","Artoria Pendragon [Lancer], Tamamo no Mae [Lancer], Enkidu, Ereshkigal","Ozymandias, Artoria Pendragon [Rider Alter]","Zhuge Liang [El-Melloi II], Illyasviel von Einzbern, Merlin","MHX, Shuten Douji","Vlad III, Mysterious Heroine X (Alter)",,Jeanne D'arc [Alter],,Abigail Williams,No,More than 2 years and 6 months,24,"Yes, I have saved for a Servant.","Yes, I got the servant(s) that I saved quartz for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,"Yes, they do a great job to incentive to keep the players in the game.","Yes, it would be a great addition.","No, I think NA shouldn't try to catch up in those dead weeks.",Illya,Nero,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:46:45,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Okita Souji, Miyamoto Musashi, Arthur Pendragon [Prototype]","Gilgamesh, Nikola Tesla, James Moriarty","Karna, Enkidu, Ereshkigal","Iskandar, Ozymandias, Artoria Pendragon [Rider Alter]","Tamamo-no-mae, Xuanzang, Illyasviel von Einzbern, Merlin, Scheherazade",Cleopatra,"Vlad III, Cu Chulainn [Alter], Florence Nightingale",Amakusa Shirou,,,"Abigail Williams, Katsushika Hokusai",Yes,More than 2 years and 6 months,26,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","Yes, it would be a great addition.","No, I think NA shouldn't try to catch up in those dead weeks.",Ozymandias,Kuro,Female,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:47:22,Paid Gacha Only,,,,,,,,,,,,,,,,,,,,,,,,,,,Altera,"Nikola Tesla, Arjuna, Artoria Pendragon [Archer]","Karna, Artoria Pendragon [Lancer], Enkidu",,Merlin,Jack the Ripper,"Florence Nightingale, Mysterious Heroine X (Alter)",Sherlock Holmes,,Sesshōin Kiara,Katsushika Hokusai,Yes,Between 2 years and 6 months,16,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",NP Skip,"Yes, they do a great job to incentive to keep the players in the game.","Yes, it would be a great addition.","Yes, I think NA should try to catch up in those dead weeks.",Mysterious Heroine X (Alter),Passionlip,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:47:50,Low-High Spender (101-200~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Altera, Nero Claudius [Bride]","Orion, Ishtar","Scathach, Artoria Pendragon [Lancer], Ereshkigal",Artoria Pendragon [Rider Alter],"Zhuge Liang [El-Melloi II], Tamamo-no-mae, Xuanzang, Merlin, Scheherazade, Nero Claudius [Caster]","Jack the Ripper, King Hassan, Osakabehime",,Sherlock Holmes,"Jeanne D'arc [Alter], Edmond Dantes","Meltlilith, Sesshōin Kiara",Katsushika Hokusai,Yes,Between 15 and 18 months,32,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Slow, the content should be released faster to catch up CN/JP/TW","Good, DW and Aniplex are doing a good management of the NA server",None,Not Sure,"Yes, it would be a great addition.","Yes, I think NA should try to catch up in those dead weeks.",Space Ishtar (Rin),Scheherazade (NP4 all spooks),Male,"Yes, I did reroll for a 5*",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:48:01,Occasional Spender (1-50~ USD per month),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Artoria Pendragon, Altera, Miyamoto Musashi","Nikola Tesla, Artoria Pendragon [Archer], Ishtar","Scathach, Karna, Ereshkigal","Queen Medb, Artoria Pendragon [Rider Alter]","Tamamo-no-mae, Xuanzang, Merlin",Jack the Ripper,Mysterious Heroine X (Alter),,Edmond Dantes,,Abigail Williams,No,More than 2 years and 6 months,18,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Not good not bad, DW and Aniplex could do better management of the NA server",Auto-Play,Not Sure,"Yes, it would be a great addition.",Indifferent,Ishtar,,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/01/2020 18:48:14,F2P,Artoria Pendragon,,Scathach,Artoria Pendragon [Rider Alter],"Tamamo-no-mae, Merlin",Osakabehime,Cu Chulainn [Alter],,,,Abigail Williams,No,Between 15 and 18 months,8,"Yes, I have saved for a Servant.","Sometimes I have gotten what I saved for, and sometimes I did not get the servant(s) I saved for.","Good, the content is released at a good pace","Good, DW and Aniplex are doing a good management of the NA server",Both,"Yes, they do a great job to incentive to keep the F2P players in the game.","Yes, it would be a great addition.","Yes, I think NA should try to catch up in those dead weeks.",Emiya(Archer),,Male,"No, I started with the given at the start only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
